7899089424981,2,"Avon Naturals Oleo corporal  Morango Chocol Branco","16,99",2
7899089417297,2,"Avon Naturals oleo corporal amendoas doces","16,99",0
7899089423007,2,"Avon Naturals oleo corporal erva doce","16,99",0
7899089416306,2,"Avon Naturals oleo corporal avela chocolate","16,99",0
7899089433662,2,"Avon Naturals Selecao  c/ 4 sabonetes","19,00",0
7899089422840,2,"Avon Naturals Erva doce sabonete liquido refil","11,00",2
7899089422987,2,"avon naturals selecao sabonete barra 2 un 80g","7,99",4
7899089422543,2,"Avon Naturals erva doce locao hidr corpo 220 g","10,00",0
7899089422536,2,"Avon Naturals erva doce sabonete liq. maos 250 ml","16,00",13
7899089417723,2,"Avon erva doce sabonete cremoso maos  250 ml","16,00",0
7899089416733,2,"Avon On duty des roll on active","4,10",0
7899089415118,2,"Avon On duty des roll on unmarket protecion","4,10",1
7899089412421,2,"Avon On duty des roll on teens radical ride","4,19",0
78924322,2,"Avon Pretty Blue Desodorante Spray","3,19",3
7899089413220,2,"Avon skin so soft des roll on clareador","3,99",4
7899089421171,2,"Avon Skin so soft des roll on redutor pelos","3,99",7
7899089422970,2,"Avon Naturals Erva Doce Deo Roll On","2,99",0
78924608,2,"Avon Deso Creme sem Perfume","3,99",19
7899089424288,2,"Avon Naturals Erva Doce Deo Creme","3,99",1
789908942381,2,"Avon foot works mascara hidr pes lilas",1,3
7899089445597,2,"avon Foot works creme rest.hidr.  pes ressecados","15,00",0
7899089406031,2,"Avon Footworks masc hidr pes","14,00",0
7899089416238,2,"Avon foot works creme hidr aloe vera (verde)","15,00",0
7899089422574,2,"Avon foot works desod Pes Spray","11,00",0
7899089422567,2,"Avon footworks  hidr intens vitam E serum","16,00",7
7899089407885,2,"Avon erva doce creme hidr maos 50g","7,00",0
7899089423748,2,"Avon Naturals Baunilha Leite Chantily Corporal","16,00",0
7899089424394,2,"avon Naturals chocolate branco chantily h corp","16,00",0
7899089407816,2,"Avon colortrend po compacto bronze",1,1
7899089407847,2,"Avon Colortend Po Compacto Tropicana Medio",1,3
7898473147444,1,"Natura plant Protecao Realce cor Shampoo RF","9,10",1
7898506877164,1,"Natura plant liso solto shampoo RF","9,10",1
789847314345,1,"Natura Plant Brilho Maciez Shampoo RF","9,10",0
7898532691642,1,"Natura Plant Cachos Marcantes Shampoo RF","9,10",0
7898487307360,1,"Natura plant choque regerativo shampoo RF","11,70",1
7898473147536,1,"Natura Plant Prot Cor Cab Ruivos Condic RF","11,70",0
7898506877188,1,"Natura plant liso solto condicionador RF","11,70",0
7898473147512,1,"Natura Plant Prot Realce Cab Pretos Condicio RF","11,70",2
7898501069090,1,"Natura Ekos Castanha Condicionador RF","14,40",0
7898528408971,1,"Natura Ekos Cacau Condicionador RF","14,40",1
7898506883240,1,"Natura Ekos Maracuja Shampoo RF","11,90",4
7898548808164,1,"Natura Ekos Andiroba Cond. RF","14,40",0
7898506883301,1,"Natura ekos maracuja condicionador RF","14,40",5
7898506883226,1,"Natura Ekos Pitanga Shampoo RF","11,10",1
7898517657328,1,"Natura Ekos Matte Verde Shampoo Rf","11,90",0
7898506874002,1,"Natura Tododia Alecrim/Salvia Hidr.Corporal RF","23,80",9
7898506874057,1,"Natura Tododia Algodao Hidra Corporal RF","23,80",0
7898501066525,1,"Natura tododia cereja/avela sabonete barra  5 un","15,90",6
7898496312454,1,"Natura Tododia Algodao Sabonete em barra 5un","15,90",3
7898532706247,1,"Natura Tododia Amora/Amendoas Sabonete Barra 5 un","15,90",2
7898496310238,1,"Natura tododia macadamia sabonete barra 5 un","15,90",5
7899089407830,2,"avon colortrend po compacto cafe medio",1,0
7899089407823,2,"Avon colortrend po compacto porcelana",1,3
7899089435536,2,"Avon colortrend blush em po compacto rosa pink","17,00",5
7899089436649,2,"Avon colortrend blush em po compacto bronze","17,00",3
7899089435680,2,"Avon Colortrend  Po Compacto Porcelana","19,00",6
7899089435642,2,"Avon colortrend po compacto bronze (novo)",1,0
7899089407069,2,"Avon Colortrend  Duo Sombras Violeta/Verde","19,00",0
7899089419956,2,"Avon colortrend duo sombras coral/beringela","19,00",1
7899089437073,2,"Avon colortrend trio sombras choco kiss","19,00",1
7899089437097,2,"avon colortrend trio sombras celeste/celestial","19,00",4
7899089437134,2,"Avon colortrend trio sombras rockstar",6
7899089435703,2,"Avon colortrend trio sombras energia","19,00",5
7899089437141,2,"Avon colortrend trio sombras fantasia","19,00",4
7899089437158,2,"avon colortrend duo sombras retro chic","19,00",1
7899089437080,2,"Avon colortrend trio sombras coral trendy","19,00",4
7899089404402,2,"Avon ideal shade  base leve liquida marrom",1,1
7899089404341,2,"Avon Ideal shade base leve marrom claro","45,00",6
7899089443333,2,"Avon Ideal Flawless Base Liquida Bege","45,00",5
7899089443340,2,"Avon Ideal Flawless Base Liquida Ivory Amendoa","45,00",2
7899089443326,2,"Avon Ideal Flawless Base Liquida - Marrom Claro","45,00",2
7899089443319,2,"Avon Ideal Flawless Base Liquida - Bronze","45,00",3
7899089437110,2,"Avon Colortrend Base em Bastao - Cafe","16,00",6
7899089436984,2,"Avon Colortrend Base em Bastao Caramelo","16,00",8
7899089437127,2,"Avon Colortrend Base em Bastao Rosado Medio","16,00",10
7899089422338,2,"Avon colortrend duo blush embalagem laranja","16,00",0
7899089403160,2,"Avon Ideal Shade  Base Compacta Marrom Claro",1,1
7899089403092,2,"Avon Ideal Shade  Base Compacta- Marrom",1,0
7899089403146,2,"Avon Ideal Shade Base Compacta   Bronze",1,1
7899089403085,2,"Avon Ideal Shade Base Compacta  Bege Rosado",1,1
7899089442626,2,"Avon ideal flawless base compacta - marrom claro","36,00",9
7899089406987,2,"Avon magix base disfarce linhas - bege",3
7899089419178,2,"Avon extra lasting po facial longa duracao- marrom","34,00",3
7899089403207,2,"Avon Ideal Shade Po Compacto Facial Bege Medio",1,1
7899089403184,2,"Avon Ideal Shade Po Compacto Facial  Bege Claro","30,00",9
7899089403214,2,"Avon iIeal Shade Po Compacto Facia Marrom Claro",1,0
7899089403177,2,"Avon Ideal Shade Po Compacto Facial  Bege",1,0
7899089426930,2,"Avon Ideal Flawless Po Compacto - Bege Medio","30,00",7
7899089426916,2,"Avon Ideal Flawless Po Compacto - Bege Claro","30,00",16
